Name,Time,Priority,Index
EnvironmentUpdate,1970-01-01 03:03:20.600,0.8333333333333334,102
EnvironmentIdle,1970-01-01 03:03:20.600,0.8333333333333334,103
VehicleReady,1970-01-01 03:03:20.700,0.8333333333333334,7
VehicleBoarding,1970-01-01 03:03:20.700,0.8333333333333334,105
Optimize,1970-01-01 03:03:20.700,0.9090909090909091,104
EnvironmentUpdate,1970-01-01 03:03:20.700,0.8333333333333334,106
EnvironmentIdle,1970-01-01 03:03:20.700,0.8333333333333334,107
VehicleReady,1970-01-01 03:03:20.800,0.8333333333333334,8
VehicleBoarding,1970-01-01 03:03:20.800,0.8333333333333334,109
Optimize,1970-01-01 03:03:20.800,0.9090909090909091,108
EnvironmentUpdate,1970-01-01 03:03:20.800,0.8333333333333334,110
EnvironmentIdle,1970-01-01 03:03:20.800,0.8333333333333334,111
VehicleReady,1970-01-01 03:03:20.900,0.8333333333333334,9
VehicleBoarding,1970-01-01 03:03:20.900,0.8333333333333334,113
Optimize,1970-01-01 03:03:20.900,0.9090909090909091,112
EnvironmentUpdate,1970-01-01 03:03:20.900,0.8333333333333334,114
EnvironmentIdle,1970-01-01 03:03:20.900,0.8333333333333334,115
RecurrentTimeSyncEvent,1970-01-01 03:08:20.000,0.999000999000999,42
RecurrentTimeSyncEvent,1970-01-01 03:13:20.000,0.999000999000999,116
RecurrentTimeSyncEvent,1970-01-01 03:18:20.000,0.999000999000999,117
PassengerRelease,1970-01-01 03:19:13.000,0.8333333333333334,24
Optimize,1970-01-01 03:19:13.000,0.9090909090909091,119
EnvironmentUpdate,1970-01-01 03:19:13.000,0.8333333333333334,120
PassengerAssignment,1970-01-01 03:19:13.000,0.8333333333333334,121
VehicleNotification,1970-01-01 03:19:13.000,0.8333333333333334,122
EnvironmentIdle,1970-01-01 03:19:13.000,0.8333333333333334,123
PassengerReady,1970-01-01 03:19:13.000,0.8333333333333334,124
VehicleBoarding,1970-01-01 03:19:13.000,0.8333333333333334,125
VehicleBoarding,1970-01-01 03:19:13.000,0.8333333333333334,126
PassengerToBoard,1970-01-01 03:19:13.000,0.8333333333333334,127
VehicleBoarded,1970-01-01 03:19:13.000,0.8333333333333334,128
VehicleBoarding,1970-01-01 03:19:13.000,0.8333333333333334,129
Vehicle Departure,1970-01-01 03:19:13.000,0.8333333333333334,130
RecurrentTimeSyncEvent,1970-01-01 03:23:20.000,0.999000999000999,118
VehicleArrival,1970-01-01 03:26:53.300,0.8333333333333334,131
PassengerAlighting,1970-01-01 03:26:53.300,0.8333333333333334,133
VehicleAlighted,1970-01-01 03:26:53.300,0.8333333333333334,134
VehicleBoarding,1970-01-01 03:26:53.300,0.8333333333333334,135
RecurrentTimeSyncEvent,1970-01-01 03:28:20.000,0.999000999000999,132
RecurrentTimeSyncEvent,1970-01-01 03:33:20.000,0.999000999000999,136
RecurrentTimeSyncEvent,1970-01-01 03:38:20.000,0.999000999000999,137
RecurrentTimeSyncEvent,1970-01-01 03:43:20.000,0.999000999000999,138
RecurrentTimeSyncEvent,1970-01-01 03:48:20.000,0.999000999000999,139
RecurrentTimeSyncEvent,1970-01-01 03:53:20.000,0.999000999000999,140
PassengerRelease,1970-01-01 03:58:00.000,0.8333333333333334,25
Optimize,1970-01-01 03:58:00.000,0.9090909090909091,142
EnvironmentUpdate,1970-01-01 03:58:00.000,0.8333333333333334,143
PassengerAssignment,1970-01-01 03:58:00.000,0.8333333333333334,144
VehicleNotification,1970-01-01 03:58:00.000,0.8333333333333334,145
EnvironmentIdle,1970-01-01 03:58:00.000,0.8333333333333334,146
PassengerReady,1970-01-01 03:58:00.000,0.8333333333333334,147
VehicleBoarding,1970-01-01 03:58:00.000,0.8333333333333334,148
Vehicle Departure,1970-01-01 03:58:00.000,0.8333333333333334,149
RecurrentTimeSyncEvent,1970-01-01 03:58:20.000,0.999000999000999,141
RecurrentTimeSyncEvent,1970-01-01 04:03:20.000,0.999000999000999,151
RecurrentTimeSyncEvent,1970-01-01 04:08:20.000,0.999000999000999,152
RecurrentTimeSyncEvent,1970-01-01 04:13:20.000,0.999000999000999,153
VehicleArrival,1970-01-01 04:17:52.300,0.8333333333333334,150
VehicleBoarding,1970-01-01 04:17:52.300,0.8333333333333334,155
VehicleBoarding,1970-01-01 04:17:52.300,0.8333333333333334,156
PassengerToBoard,1970-01-01 04:17:52.300,0.8333333333333334,157
VehicleBoarded,1970-01-01 04:17:52.300,0.8333333333333334,158
VehicleBoarding,1970-01-01 04:17:52.300,0.8333333333333334,159
VehicleBoarding,1970-01-01 04:18:02.300,0.8333333333333334,160
Vehicle Departure,1970-01-01 04:18:02.300,0.8333333333333334,161
RecurrentTimeSyncEvent,1970-01-01 04:18:20.000,0.999000999000999,154
PassengerRelease,1970-01-01 04:20:08.000,0.8333333333333334,27
Optimize,1970-01-01 04:20:08.000,0.9090909090909091,164
EnvironmentUpdate,1970-01-01 04:20:08.000,0.8333333333333334,165
PassengerAssignment,1970-01-01 04:20:08.000,0.8333333333333334,166
VehicleNotification,1970-01-01 04:20:08.000,0.8333333333333334,167
EnvironmentIdle,1970-01-01 04:20:08.000,0.8333333333333334,168
PassengerReady,1970-01-01 04:20:08.000,0.8333333333333334,169
VehicleBoarding,1970-01-01 04:20:08.000,0.8333333333333334,170
VehicleBoarding,1970-01-01 04:20:08.000,0.8333333333333334,171
PassengerToBoard,1970-01-01 04:20:08.000,0.8333333333333334,172
VehicleBoarded,1970-01-01 04:20:08.000,0.8333333333333334,173
VehicleBoarding,1970-01-01 04:20:08.000,0.8333333333333334,174
Vehicle Departure,1970-01-01 04:20:08.000,0.8333333333333334,175
RecurrentTimeSyncEvent,1970-01-01 04:23:20.000,0.999000999000999,163
VehicleArrival,1970-01-01 04:23:45.200,0.8333333333333334,162
VehicleBoarding,1970-01-01 04:23:45.200,0.8333333333333334,178
VehicleBoarding,1970-01-01 04:23:55.200,0.8333333333333334,179
Vehicle Departure,1970-01-01 04:23:55.200,0.8333333333333334,180
RecurrentTimeSyncEvent,1970-01-01 04:28:20.000,0.999000999000999,177
PassengerRelease,1970-01-01 04:33:17.000,0.8333333333333334,28
Optimize,1970-01-01 04:33:17.000,0.9090909090909091,183
EnvironmentUpdate,1970-01-01 04:33:17.000,0.8333333333333334,184
PassengerAssignment,1970-01-01 04:33:17.000,0.8333333333333334,185
VehicleNotification,1970-01-01 04:33:17.000,0.8333333333333334,186
EnvironmentIdle,1970-01-01 04:33:17.000,0.8333333333333334,187
PassengerReady,1970-01-01 04:33:17.000,0.8333333333333334,188
VehicleBoarding,1970-01-01 04:33:17.000,0.8333333333333334,189
Vehicle Departure,1970-01-01 04:33:17.000,0.8333333333333334,190
RecurrentTimeSyncEvent,1970-01-01 04:33:20.000,0.999000999000999,182
RecurrentTimeSyncEvent,1970-01-01 04:38:20.000,0.999000999000999,192
VehicleArrival,1970-01-01 04:38:57.700,0.8333333333333334,176
PassengerAlighting,1970-01-01 04:38:57.700,0.8333333333333334,194
VehicleAlighted,1970-01-01 04:38:57.700,0.8333333333333334,195
VehicleBoarding,1970-01-01 04:38:57.700,0.8333333333333334,196
VehicleArrival,1970-01-01 04:38:58.500,0.8333333333333334,181
PassengerAlighting,1970-01-01 04:38:58.500,0.8333333333333334,197
VehicleAlighted,1970-01-01 04:38:58.500,0.8333333333333334,198
VehicleBoarding,1970-01-01 04:38:58.500,0.8333333333333334,199
RecurrentTimeSyncEvent,1970-01-01 04:43:20.000,0.999000999000999,193
RecurrentTimeSyncEvent,1970-01-01 04:48:20.000,0.999000999000999,200
VehicleArrival,1970-01-01 04:52:06.700,0.8333333333333334,191
VehicleBoarding,1970-01-01 04:52:06.700,0.8333333333333334,202
VehicleBoarding,1970-01-01 04:52:06.700,0.8333333333333334,203
PassengerToBoard,1970-01-01 04:52:06.700,0.8333333333333334,204
VehicleBoarded,1970-01-01 04:52:06.700,0.8333333333333334,205
VehicleBoarding,1970-01-01 04:52:06.700,0.8333333333333334,206
VehicleBoarding,1970-01-01 04:52:16.700,0.8333333333333334,207
Vehicle Departure,1970-01-01 04:52:16.700,0.8333333333333334,208
RecurrentTimeSyncEvent,1970-01-01 04:53:20.000,0.999000999000999,201
PassengerRelease,1970-01-01 04:54:15.000,0.8333333333333334,32
Optimize,1970-01-01 04:54:15.000,0.9090909090909091,211
EnvironmentUpdate,1970-01-01 04:54:15.000,0.8333333333333334,212
PassengerAssignment,1970-01-01 04:54:15.000,0.8333333333333334,213
VehicleNotification,1970-01-01 04:54:15.000,0.8333333333333334,214
EnvironmentIdle,1970-01-01 04:54:15.000,0.8333333333333334,215
PassengerReady,1970-01-01 04:54:15.000,0.8333333333333334,216
VehicleBoarding,1970-01-01 04:54:15.000,0.8333333333333334,217
VehicleBoarding,1970-01-01 04:54:15.000,0.8333333333333334,218
PassengerToBoard,1970-01-01 04:54:15.000,0.8333333333333334,219
VehicleBoarded,1970-01-01 04:54:15.000,0.8333333333333334,220
VehicleBoarding,1970-01-01 04:54:15.000,0.8333333333333334,221
Vehicle Departure,1970-01-01 04:54:15.000,0.8333333333333334,222
RecurrentTimeSyncEvent,1970-01-01 04:58:20.000,0.999000999000999,210
RecurrentTimeSyncEvent,1970-01-01 05:03:20.000,0.999000999000999,224
RecurrentTimeSyncEvent,1970-01-01 05:08:20.000,0.999000999000999,225
VehicleArrival,1970-01-01 05:12:12.000,0.8333333333333334,209
PassengerAlighting,1970-01-01 05:12:12.000,0.8333333333333334,227
VehicleAlighted,1970-01-01 05:12:12.000,0.8333333333333334,228
VehicleBoarding,1970-01-01 05:12:12.000,0.8333333333333334,229
RecurrentTimeSyncEvent,1970-01-01 05:13:20.000,0.999000999000999,226
RecurrentTimeSyncEvent,1970-01-01 05:18:20.000,0.999000999000999,230
